ID,WIDTH,HEIGHT
0,114,34
1,59,44
2,48,36
3,34,61
4,33,50
5,75,29
6,47,29
7,88,25
8,41,31
9,39,25
10,86,70
11,55,66
12,37,46
13,34,41
14,69,71
15,36,138
16,57,67
17,44,43
18,51,18
19,22,63
20,75,19
21,88,48
22,17,63
23,69,53
24,61,27
25,81,97
26,27,43
27,70,41
28,32,55
29,23,44
30,30,85
31,56,76
32,24,38
33,54,75
34,106,56
35,151,43
36,62,19
37,67,31
38,65,93
39,40,42
40,69,41
41,52,69
42,24,80
43,75,22
44,39,97
45,87,74
46,31,49
47,34,28
48,70,24
49,39,26
50,71,71
51,37,100
52,82,48
53,63,79
54,79,23
55,75,28
56,56,65
57,39,97
58,39,72
59,31,65
60,30,44
61,41,22
62,114,35
63,41,63
64,24,66
65,79,21
66,24,75
67,40,25
68,89,66
69,25,83
70,64,30
71,66,38
72,99,28
73,37,64
74,25,40
75,84,25
76,48,52
77,28,66
78,42,152
79,53,97
80,44,138
81,64,67
82,151,45
83,76,53
84,39,149
85,90,24
86,25,51
87,59,68
88,44,21
89,26,51
90,41,105
91,28,104
92,43,33
93,107,27
94,51,120
95,41,29
96,75,58
97,44,56
98,32,32
99,16,59
100,48,36
101,54,120
102,37,55
103,81,72
104,37,35
105,40,28
106,59,26
107,45,42
108,42,96
109,77,45
110,35,39
111,34,36
112,93,39
113,113,31
114,37,34
115,35,51
116,38,44
117,51,81
118,77,71
119,98,59
120,57,61
121,51,25
122,79,46
123,52,36
124,52,34
125,38,25
126,44,96
127,53,66
128,104,48
129,42,24
130,35,38
131,47,79
132,20,47
133,57,25
134,45,38
135,74,71
136,113,46
137,36,47
138,44,51
139,55,111
140,76,49
141,32,125
142,70,65
143,48,22
144,34,45
145,42,94
146,21,73
147,58,60
148,24,72
149,39,32
150,77,21
151,65,39
152,57,30
153,79,63
154,76,55
155,41,40
156,52,27
157,51,79
158,55,96
159,54,43
160,38,24
161,50,93
162,41,26
163,39,30
164,32,66
165,32,36
166,19,70
167,58,31
168,46,56
169,36,123
170,23,45
171,65,81
172,74,26
173,26,36
174,76,58
175,77,30
176,21,57
177,50,72
178,47,27
179,110,52
180,27,66
181,68,80
182,54,67
183,56,39
184,143,46
185,43,23
186,69,80
187,75,19
188,45,111
189,104,41
190,78,65
191,36,26
192,58,111
193,74,25
194,58,31
195,76,26
196,34,65
197,70,67
198,94,25
199,39,123
200,75,20
201,19,70
202,63,72
203,81,53
204,40,90
205,93,44
206,71,18
207,41,70
208,39,72
209,81,66
210,37,26
211,44,94
212,57,48
213,43,25
214,31,32
215,18,51
216,77,23
217,38,24
218,33,30
219,41,37
220,52,45
221,43,65
222,55,18
223,18,70
224,41,46
225,16,61
226,34,41
227,22,45
228,77,35
229,78,39
230,81,39
231,47,106
232,47,41
233,19,69
234,116,43
235,81,31
236,34,51
237,39,40
238,75,24
239,22,60
240,61,38
241,26,39
242,41,66
243,34,27
244,43,27
245,82,31
246,44,23
247,30,31
248,33,44
249,127,43
250,59,46
251,20,49
252,33,70
253,22,42
254,32,83
255,71,22
256,29,45
257,37,36
258,52,39
259,31,35
260,36,63
261,36,28
262,53,51
263,44,40
264,34,48
265,79,23
266,94,54
267,32,31
268,67,61
269,43,24
270,23,45
271,18,60
272,107,34
273,52,43
274,58,66
275,45,63
276,44,35
277,61,35
278,19,70
279,25,51
280,38,67
281,57,31
282,64,51
283,75,30
284,20,47
285,41,47
286,41,45
287,96,38
288,63,25
289,37,50
290,58,33
291,86,25
292,46,89
293,38,56
294,41,22
295,38,77
296,23,44
297,56,26
298,52,24
299,48,55
300,21,69
301,38,25
302,56,36
303,25,86
304,33,47
305,24,59
306,54,82
307,24,42
308,81,36
309,76,37
310,32,34
311,30,80
312,39,80
313,26,39
314,27,66
315,48,72
316,47,54
317,41,28
318,32,42
319,77,58
320,37,48
321,93,40
322,39,25
323,38,57
324,19,60
325,25,49
326,31,36
327,31,36
328,84,41
329,81,82
330,25,40
331,43,23
332,35,55
333,41,25
334,32,31
335,43,73
336,25,51
337,51,38
338,88,38
339,29,39
340,21,70
341,37,69
342,40,60
343,41,32
344,65,42
345,48,42
346,63,31
347,35,27
348,67,34
349,84,27
350,51,18
351,34,95
352,54,24
353,23,61
354,62,63
355,33,32
356,48,37
357,34,53
358,70,42
359,34,29
360,41,31
361,37,56
362,54,34
363,75,119
364,56,35
365,35,87
366,23,44
367,21,47
368,56,45
369,49,66
370,28,36
371,79,21
372,79,38
373,21,47
374,75,43
375,75,44
376,41,79
377,79,24
378,52,37
379,47,31
380,24,39
381,35,27
382,41,25
383,34,63
384,41,35
385,44,21
386,26,86
387,47,65
388,67,34
389,29,51
390,54,55
391,79,28
392,74,44
393,34,28
394,29,44
395,42,85
396,39,70
397,31,33
398,40,29
399,71,47
