ID,WIDTH,HEIGHT
0,157,97
1,120,108
2,251,124
3,193,84
4,117,99
5,171,88
6,118,84
7,121,146
8,77,207
9,119,96
10,237,168
11,129,124
12,171,94
13,129,207
14,185,106
15,242,168
16,105,124
17,96,207
18,193,84
19,62,239
20,177,62
21,85,132
22,70,239
23,121,106
24,171,94
25,185,81
26,152,138
27,70,278
28,171,99
29,67,207
30,148,147
31,87,147
32,338,135
33,171,138
34,87,129
35,100,132
36,189,99
37,88,147
38,121,150
39,177,62
40,185,83
41,105,216
42,120,87
43,87,149
44,338,205
45,119,143
46,303,207
47,251,178
48,120,90
49,133,84
