ID,WIDTH,HEIGHT,GROUP
0,13,34,0
1,5,9,1
2,2,8,1
3,4,6,1
4,6,5,2
5,9,7,2
6,14,8,2
7,6,6,3
8,15,3,4
9,4,4,5
10,34,6,6
11,25,5,7
12,7,4,8
13,6,5,9
14,5,17,9
15,7,6,10
16,5,10,11
17,7,6,12
18,21,4,13
19,14,18,14
20,8,5,15
21,4,4,16
22,8,4,17
23,8,2,18
24,19,6,19
25,4,2,20
26,5,8,21
27,33,10,22
28,17,8,22
29,7,24,23
30,7,10,23
31,2,7,24
32,23,5,25
33,62,10,26
34,7,3,27
35,2,5,28
36,8,3,29
37,25,6,30
38,22,7,31
39,6,15,32
40,23,5,33
41,24,11,34
42,4,9,35
43,10,18,36
44,2,4,37
45,34,6,38
46,21,9,39
47,7,30,40
48,6,1,41
49,7,7,42
50,4,17,43
51,4,2,43
52,4,9,44
53,7,10,45
54,8,6,45
55,7,23,46
56,5,3,47
57,8,6,48
58,7,8,48
59,16,8,49
60,5,8,50
61,4,17,51
62,4,6,52
63,8,17,52
64,8,5,53
65,4,9,54
66,8,20,54
67,15,4,55
68,8,24,55
69,35,6,56
70,8,6,56
71,9,5,56
72,2,7,57
73,2,6,58
74,25,4,59
75,13,8,60
76,33,13,61
77,7,37,62
78,13,7,63
79,4,6,64
80,20,26,64
81,6,2,65
82,42,7,65
83,12,7,66
84,7,1,67
85,2,6,68
86,16,15,69
87,6,4,70
88,6,5,71
89,7,5,72
90,2,7,72
91,8,6,73
92,6,8,73
93,6,6,73
94,17,10,74
95,4,5,75
96,19,4,76
