ID,WIDTH,HEIGHT,GROUP
0,17,4,0
1,10,5,1
2,18,3,2
3,7,24,3
4,12,15,4
5,17,3,5
6,17,8,6
7,18,6,7
8,7,4,7
9,7,5,8
10,21,4,8
11,4,18,9
12,7,16,9
13,7,18,10
14,19,10,10
15,10,11,10
16,20,5,11
17,19,18,12
18,6,8,13
19,5,4,14
20,10,16,15
21,12,2,16
22,28,4,17
23,7,2,18
24,12,8,19
25,2,12,20
26,4,24,21
27,8,9,21
28,12,14,22
29,2,8,23
30,2,10,24
31,11,9,25
32,11,7,26
33,6,2,27
34,7,3,28
35,7,3,29
36,6,7,30
37,8,7,31
38,10,6,32
39,5,3,33
40,4,2,34
41,3,3,35
42,4,16,36
43,2,4,36
44,6,14,37
45,10,3,37
46,10,5,37
47,3,8,38
48,12,3,38
