ID,WIDTH,HEIGHT,GROUP
0,5,7,0
1,10,9,1
2,16,18,2
3,12,4,3
4,21,12,4
5,2,10,4
6,12,3,4
7,11,2,5
8,21,3,6
9,33,14,6
10,13,3,7
11,6,7,8
12,12,9,8
13,6,9,9
14,8,9,10
15,3,1,11
16,5,5,12
17,12,13,13
18,11,7,14
19,12,3,15
20,6,6,16
21,3,7,16
22,2,9,16
23,14,5,17
24,10,12,18
25,16,7,19
26,3,18,19
27,21,5,20
28,7,3,21
29,3,9,21
30,3,9,22
31,4,10,23
32,3,2,24
33,6,6,25
34,7,5,26
35,2,9,26
36,23,6,27
37,8,3,27
38,3,5,27
39,2,3,27
40,4,4,28
41,14,6,29
42,14,7,30
43,10,12,31
44,3,2,32
45,2,12,32
46,16,5,33
47,16,5,33
48,4,1,34
49,5,18,35
50,12,18,36
51,6,5,36
52,34,6,37
53,13,5,38
54,6,9,39
55,14,13,40
56,25,7,41
57,6,1,42
58,3,7,43
59,6,13,44
60,6,2,45
61,2,1,46
62,5,7,47
63,6,15,48
64,25,15,49
65,16,3,50
66,6,5,51
67,6,2,52
68,14,6,53
69,3,2,54
70,9,18,55
71,6,7,56
72,4,3,57
