ID,WIDTH,HEIGHT,GROUP
0,6,11,0
1,22,4,1
2,22,6,2
3,6,15,3
4,31,11,4
5,20,4,5
6,12,2,6
7,11,7,6
8,20,6,7
9,11,2,8
10,20,3,9
11,14,3,10
12,8,10,11
13,19,3,11
14,12,9,11
15,9,22,12
16,14,8,12
17,9,21,12
18,28,6,12
19,7,7,13
20,29,6,13
21,5,8,14
22,7,5,15
23,6,4,16
24,28,4,17
25,9,3,18
26,8,2,19
27,6,9,20
28,5,13,21
29,11,18,21
30,7,9,22
31,2,5,23
32,20,21,24
33,11,3,25
34,13,7,26
35,18,10,26
36,7,9,26
37,10,30,27
38,26,7,27
39,22,10,28
40,2,6,28
41,8,5,29
42,4,9,30
43,8,18,31
44,2,9,32
45,14,8,33
46,61,9,33
47,31,9,34
48,12,12,35
49,9,3,36
50,14,4,37
51,8,4,38
52,2,9,39
53,30,9,40
54,13,4,40
55,12,2,41
56,4,3,42
57,14,2,42
58,22,5,42
59,23,15,43
60,7,12,43
61,39,10,44
62,6,2,44
63,6,11,45
64,7,2,46
65,6,6,46
66,2,4,46
67,8,11,47
68,10,21,48
69,28,5,49
70,7,3,50
71,9,2,51
72,4,5,52
73,19,30,53
74,8,6,54
75,8,3,55
76,6,14,56
77,8,10,57
78,4,5,58
79,6,2,59
80,2,5,60
81,5,9,61
82,11,17,62
83,26,4,63
84,2,13,64
85,18,6,65
86,7,3,66
87,7,3,67
88,16,6,68
89,5,13,69
90,2,5,70
91,2,4,71
92,7,17,72
93,8,2,73
94,14,3,74
95,2,12,75
96,7,5,76
