ID,WIDTH,HEIGHT,GROUP
0,4,14,0
1,7,4,1
2,4,12,2
3,18,3,3
4,2,5,4
5,10,2,5
6,8,3,6
7,4,4,7
8,11,21,8
9,13,5,9
10,5,4,10
11,3,2,11
12,4,20,11
13,5,11,12
14,4,10,13
15,23,11,13
16,22,6,14
17,19,10,15
18,15,3,16
19,22,7,17
20,2,12,18
21,4,3,19
22,8,11,20
23,15,3,21
24,23,11,21
25,5,13,22
26,18,13,22
27,3,2,22
28,5,2,23
29,5,3,24
30,1,6,25
31,2,4,26
32,13,3,27
33,4,9,28
34,9,9,29
35,7,12,30
36,5,11,31
37,10,2,32
38,1,7,33
39,5,20,33
40,3,11,33
41,2,4,34
42,4,2,35
43,3,3,36
44,13,35,36
45,4,21,37
46,23,9,38
47,4,9,38
48,5,9,38
