ID,WIDTH,HEIGHT,GROUP
0,7,3,0
1,1,2,1
2,3,10,2
3,11,2,2
4,6,8,3
5,14,7,4
6,3,8,5
7,2,6,6
8,1,1,7
9,7,6,7
10,37,14,8
11,2,1,9
12,10,11,10
13,8,11,11
14,57,22,12
15,2,6,12
16,4,6,13
17,80,12,14
18,15,8,15
19,6,1,16
20,9,42,17
21,8,39,18
22,8,2,19
23,15,72,20
24,3,10,21
25,8,12,22
26,3,12,23
27,17,9,24
28,9,9,25
29,8,2,26
30,18,3,27
31,15,5,28
32,9,2,29
33,2,4,29
34,11,8,30
35,27,4,31
36,13,2,32
37,3,13,32
38,25,5,33
39,10,51,34
40,6,1,35
41,17,13,36
42,5,29,37
43,2,5,38
44,3,17,39
45,46,16,40
46,3,14,41
47,9,19,42
48,5,9,43
49,25,12,44
50,7,6,45
51,3,3,46
52,4,10,47
53,42,8,48
54,9,11,49
55,12,3,50
56,12,8,51
57,5,32,52
58,8,28,53
59,15,9,54
60,7,26,55
61,15,8,56
62,3,5,57
63,7,5,58
64,5,27,59
65,1,2,60
66,9,38,61
67,9,25,62
68,4,6,63
69,33,7,64
70,8,7,65
71,11,10,66
72,28,5,67
73,1,1,68
74,5,17,69
75,19,4,70
76,37,11,71
77,4,19,72
78,13,6,73
79,7,5,73
80,6,3,74
81,57,16,74
82,36,13,75
83,9,15,75
84,27,4,75
85,9,3,75
86,10,2,76
87,6,10,76
88,5,5,77
89,24,6,77
90,11,7,77
91,4,2,77
92,8,25,77
93,15,12,77
94,1,2,78
95,5,7,79
96,14,14,79
97,13,3,80
98,4,2,81
99,2,3,82
100,7,27,83
101,16,65,83
102,11,3,84
103,6,2,84
104,12,11,85
105,101,21,86
106,11,25,87
107,3,3,88
108,4,1,89
109,32,6,90
110,5,14,91
111,28,5,91
112,4,1,92
113,75,15,93
114,10,3,94
115,26,7,95
116,6,33,96
117,1,2,97
118,8,30,97
119,10,36,98
120,45,10,99
121,10,3,99
122,7,10,99
123,20,30,100
124,18,38,101
125,31,8,102
126,9,12,103
127,12,9,104
128,47,13,105
129,1,4,106
130,11,10,107
131,11,10,108
132,12,13,109
133,7,35,110
134,56,11,111
135,20,22,112
136,21,9,113
137,5,1,114
138,27,8,115
139,20,3,116
140,3,6,117
141,19,6,118
142,2,7,119
143,3,1,120
144,22,8,121
145,1,1,122
146,2,5,123
147,4,18,123
148,1,2,124
149,9,2,125
150,2,2,126
151,7,12,127
152,6,3,128
153,11,36,129
154,1,2,129
155,8,33,130
156,7,17,130
157,27,13,130
158,2,4,131
159,20,5,132
160,2,1,133
161,7,4,134
162,3,16,134
163,39,9,135
164,16,3,135
165,32,16,136
166,2,3,136
167,25,71,137
168,11,6,138
169,11,3,139
170,10,6,140
171,34,17,141
172,10,6,141
173,10,17,141
174,13,6,142
175,21,6,142
176,6,27,143
177,44,10,143
178,73,11,143
179,4,1,144
180,2,6,145
181,2,1,145
182,39,10,145
183,5,16,145
184,31,5,146
185,55,9,147
186,10,4,148
187,5,12,149
188,6,6,150
189,59,22,151
190,9,10,152
191,4,12,153
192,7,2,154
193,9,62,155
194,6,7,155
195,113,17,155
196,9,3,156
