ID,PROFIT,WIDTH,HEIGHT,COPIES
0,3740,68,55,1
1,3942,73,54,1
2,3233,53,61,1
3,2250,50,45,1
4,1170,39,30,1
5,3536,52,68,1
6,1775,71,25,1
7,1292,38,34,1
8,2728,44,62,1
9,1248,39,32,1
10,952,28,34,1
11,1740,30,58,1
12,1610,46,35,1
13,4380,60,73,1
14,1505,35,43,1
15,1798,31,58,1
16,1140,30,38,1
17,3796,73,52,1
18,2394,42,57,1
19,2847,39,73,1
20,1406,38,37,1
21,1540,35,44,1
22,4030,62,65,1
23,2664,37,72,1
24,2726,47,58,1
25,2090,38,55,1
26,2520,72,35,1
27,3150,45,70,1
28,1952,32,61,1
29,2964,52,57,1
30,3510,65,54,1
31,2145,33,65,1
32,5184,72,72,1
33,2451,43,57,1
34,1066,41,26,1
35,3843,63,61,1
36,3848,52,74,1
37,2156,49,44,1
38,2485,35,71,1
39,2145,33,65,1
40,1845,45,41,1
41,1612,26,62,1
42,1110,37,30,1
43,2501,41,61,1
44,1419,43,33,1
45,3770,58,65,1
46,3780,54,70,1
47,4818,73,66,1
48,1080,27,40,1
49,1470,35,42,1
