        20       100       100
      1296        48        27         1
      2556        36        71         1
      1176        28        42         1
      1716        44        39         1
      1972        34        58         1
      1848        44        42         1
      4970        70        71         1
      1184        37        32         1
      1271        31        41         1
      3968        64        62         1
      1728        27        64         1
      1430        55        26         1
      1566        27        58         1
      1508        52        29         1
      2440        40        61         1
      3055        47        65         1
      1440        40        36         1
      3834        71        54         1
      2701        37        73         1
      4047        71        57         1
