        20       100       100
      4216        62        68         1
      1950        30        65         1
      3264        68        48         1
      3933        69        57         1
      2236        52        43         1
      1652        59        28         1
      2006        59        34         1
      1984        64        31         1
      1175        25        47         1
      2052        54        38         1
      2014        53        38         1
      2067        53        39         1
      2920        40        73         1
      1550        50        31         1
      1988        28        71         1
      2117        73        29         1
      2880        48        60         1
      2130        71        30         1
      2100        42        50         1
      1353        41        33         1
