        20       100       100
      1890        27        70         1
      3024        42        72         1
      4012        68        59         1
      3484        67        52         1
      2059        29        71         1
      1710        38        45         1
      4970        71        70         1
      3770        65        58         1
      1960        35        56         1
      2640        48        55         1
      1794        69        26         1
      4060        70        58         1
      4422        67        66         1
      4891        67        73         1
      2135        35        61         1
      2494        58        43         1
      1836        54        34         1
      1323        49        27         1
      4686        66        71         1
      2378        58        41         1
