        20       100       100
      2448        68        36         1
      3660        60        61         1
      3330        74        45         1
      2205        45        49         1
      2970        55        54         1
      2142        51        42         1
      1612        52        31         1
      2860        55        52         1
       918        27        34         1
      1800        50        36         1
      3864        56        69         1
      2482        34        73         1
       975        39        25         1
      2208        69        32         1
      4158        63        66         1
      3360        56        60         1
      3300        60        55         1
      2077        31        67         1
      3933        69        57         1
      1118        43        26         1
