        20       100       100
      1645        47        35         1
      2856        68        42         1
      2200        55        40         1
      3212        73        44         1
      2080        65        32         1
      3363        57        59         1
      5254        71        74         1
      1395        45        31         1
      1120        28        40         1
      2924        68        43         1
      3657        53        69         1
      1804        44        41         1
      3942        54        73         1
      2842        49        58         1
      1716        33        52         1
      2268        54        42         1
      2790        45        62         1
      1989        39        51         1
      2262        39        58         1
      1280        40        32         1
