        20       100       100
      1728        64        27         1
      4672        64        73         1
      2806        46        61         1
       870        29        30         1
      1914        58        33         1
      2145        33        65         1
      2312        68        34         1
      3363        57        59         1
      3472        62        56         1
      4900        70        70         1
      1300        52        25         1
      1326        51        26         1
      2640        60        44         1
      1980        30        66         1
      3905        55        71         1
      3416        61        56         1
      2970        45        66         1
      4416        69        64         1
      1376        32        43         1
      1276        29        44         1
