        20       100       100
      1363        29        47         1
      1848        66        28         1
      1891        61        31         1
      4026        66        61         1
      2145        33        65         1
      2964        57        52         1
      1914        66        29         1
      2993        73        41         1
      2907        57        51         1
      1664        64        26         1
      1530        45        34         1
      2160        30        72         1
       810        30        27         1
      2968        56        53         1
      4087        61        67         1
      2200        40        55         1
      4030        62        65         1
      5037        73        69         1
      1323        27        49         1
      2232        72        31         1
