        20       100       100
      1155        35        33         1
      3416        56        61         1
      2448        34        72         1
      2236        52        43         1
      1782        33        54         1
      1596        28        57         1
      4588        62        74         1
      2738        74        37         1
      4690        67        70         1
      2700        54        50         1
      2016        36        56         1
      2190        73        30         1
      1925        35        55         1
      2508        57        44         1
      1700        25        68         1
      3776        64        59         1
       837        27        31         1
      1890        54        35         1
      2485        71        35         1
      3366        51        66         1
