PLATE_ID,NODE_ID,X,Y,WIDTH,HEIGHT,TYPE,CUT,PARENT
0,0,0,0,6000,3210,-2,0,
0,1,0,0,3388,3210,-2,1,0
0,2,0,0,3388,525,-2,2,1
0,3,0,0,2150,525,145,3,2
0,4,2150,0,1238,525,126,3,2
0,5,0,525,3388,354,-2,2,1
0,6,0,525,653,354,-2,3,5
0,7,0,525,653,332,63,4,6
0,8,0,857,653,22,-1,4,6
0,9,653,525,1355,354,124,3,5
0,10,2008,525,1355,354,125,3,5
0,11,3363,525,25,354,-1,3,5
0,12,0,879,3388,525,-2,2,1
0,13,0,879,2150,525,146,3,12
0,14,2150,879,1238,525,127,3,12
0,15,0,1404,3388,1250,-2,2,1
0,16,0,1404,460,1250,-2,3,15
0,17,0,1404,460,1152,238,4,16
0,18,0,2556,460,98,-1,4,16
0,19,460,1404,425,1250,-2,3,15
0,20,460,1404,425,1182,172,4,19
0,21,460,2586,425,68,-1,4,19
0,22,885,1404,2023,1250,-2,3,15
0,23,885,1404,2023,625,193,4,22
0,24,885,2029,2023,625,194,4,22
0,25,2908,1404,480,1250,113,3,15
0,26,0,2654,3388,525,-2,2,1
0,27,0,2654,2150,525,152,3,26
0,28,2150,2654,1238,525,128,3,26
0,29,0,3179,3388,31,-1,2,1
0,30,3388,0,2612,3210,-2,1,0
0,31,3388,0,2612,1183,-2,2,30
0,32,3388,0,2152,1183,108,3,31
0,33,5540,0,460,1183,-2,3,31
0,34,5540,0,460,1152,239,4,33
0,35,5540,1152,460,31,-1,4,33
0,36,3388,1183,2612,1352,-2,2,30
0,37,3388,1183,2083,1352,109,3,36
0,38,5471,1183,498,1352,-2,3,36
0,39,5471,1183,498,1326,143,4,38
0,40,5471,2509,498,26,-1,4,38
0,41,5969,1183,31,1352,-1,3,36
0,42,3388,2535,2612,675,-2,2,30
0,43,3388,2535,1203,675,51,3,42
0,44,4591,2535,1203,675,52,3,42
0,45,5794,2535,206,675,-1,3,42
1,46,0,0,6000,3210,-2,0,
1,47,0,0,1903,3210,-2,1,46
1,48,0,0,1903,1844,-2,2,47
1,49,0,0,1903,1844,-2,3,48
1,50,0,0,1903,922,53,4,49
1,51,0,922,1903,922,54,4,49
1,52,0,1844,1903,1330,-2,2,47
1,53,0,1844,463,1330,-2,3,52
1,54,0,1844,463,1310,6,4,53
1,55,0,3154,463,20,-1,4,53
1,56,463,1844,463,1330,-2,3,52
1,57,463,1844,463,1310,7,4,56
1,58,463,3154,463,20,-1,4,56
1,59,926,1844,22,1330,-1,3,52
1,60,948,1844,494,1330,68,3,52
1,61,1442,1844,461,1330,-2,3,52
1,62,1442,1844,461,1304,2,4,61
1,63,1442,3148,461,26,-1,4,61
1,64,0,3174,1903,36,-1,2,47
1,65,1903,0,3428,3210,-2,1,46
1,66,1903,0,3428,2177,-2,2,65
1,67,1903,0,1122,2177,189,3,66
1,68,3025,0,1122,2177,230,3,66
1,69,4147,0,1184,2177,-2,3,66
1,70,4147,0,1184,2149,106,4,69
1,71,4147,2149,1184,28,-1,4,69
1,72,1903,2177,3428,488,-2,2,65
1,73,1903,2177,2080,488,99,3,72
1,74,3983,2177,1320,488,95,3,72
1,75,5303,2177,28,488,-1,3,72
1,76,1903,2665,3428,525,-2,2,65
1,77,1903,2665,646,525,-2,3,76
1,78,1903,2665,646,497,23,4,77
1,79,1903,3162,646,28,-1,4,77
