PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1708;3210;-2;1;0
0;2;0;0;1708;677;-2;2;1
0;3;0;0;1614;677;7;3;2
0;4;1614;0;94;677;-1;3;2
0;5;0;677;1708;1684;-2;2;1
0;6;0;677;864;1684;21;3;5
0;7;864;677;824;1684;-2;3;5
0;8;864;677;824;75;-1;4;7
0;9;864;752;824;1609;14;4;7
0;10;1688;677;20;1684;-1;3;5
0;11;0;2361;1708;849;-2;2;1
0;12;0;2361;843;849;-2;3;11
0;13;0;2361;843;821;28;4;12
0;14;0;3182;843;28;-1;4;12
0;15;843;2361;843;849;-2;3;11
0;16;843;2361;843;824;29;4;15
0;17;843;3185;843;25;-1;4;15
0;18;1686;2361;22;849;-1;3;11
0;19;1708;0;2166;3210;-2;1;0
0;20;1708;0;2166;1398;-2;2;19
0;21;1708;0;2166;1398;8;3;20
0;22;1708;1398;2166;1717;-2;2;19
0;23;1708;1398;382;1717;15;3;22
0;24;2090;1398;864;1717;-2;3;22
0;25;2090;1398;864;1684;22;4;24
0;26;2090;3082;864;33;-1;4;24
0;27;2954;1398;864;1717;-2;3;22
0;28;2954;1398;864;1684;23;4;27
0;29;2954;3082;864;33;-1;4;27
0;30;3818;1398;56;1717;-1;3;22
0;31;1708;3115;2166;95;-1;2;19
0;32;3874;0;2126;3210;-2;1;0
0;33;3874;0;2126;2166;-2;2;32
0;34;3874;0;1398;2166;9;3;33
0;35;5272;0;728;2166;-2;3;33
0;36;5272;0;728;2058;10;4;35
0;37;5272;2058;728;108;-1;4;35
0;38;3874;2166;2126;1009;-2;2;32
0;39;3874;2166;402;1009;30;3;38
0;40;4276;2166;824;1009;31;3;38
0;41;5100;2166;321;1009;-2;3;38
0;42;5100;2166;321;691;35;4;41
0;43;5100;2857;321;318;-1;4;41
0;44;5421;2166;402;1009;-2;3;38
0;45;5421;2166;402;843;36;4;44
0;46;5421;3009;402;166;-1;4;44
0;47;5823;2166;177;1009;-1;3;38
0;48;3874;3175;2126;35;-1;2;32
1;49;0;0;6000;3210;-2;0;
1;50;0;0;2128;3210;-2;1;49
1;51;0;0;2128;1929;-2;2;50
1;52;0;0;610;1929;-2;3;51
1;53;0;0;610;1752;0;4;52
1;54;0;1752;610;177;-1;4;52
1;55;610;0;298;1929;1;3;51
1;56;908;0;798;1929;2;3;51
1;57;1706;0;382;1929;-2;3;51
1;58;1706;0;382;1717;16;4;57
1;59;1706;1717;382;212;-1;4;57
1;60;2088;0;40;1929;-1;3;51
1;61;0;1929;2128;1259;-2;2;50
1;62;0;1929;2128;1259;3;3;61
1;63;0;3188;2128;22;-1;2;50
1;64;2128;0;1925;3210;-2;1;49
1;65;2128;0;1925;354;-2;2;64
1;66;2128;0;1905;354;11;3;65
1;67;4033;0;20;354;-1;3;65
1;68;2128;354;1925;822;-2;2;64
1;69;2128;354;1905;822;12;3;68
1;70;4033;354;20;822;-1;3;68
1;71;2128;1176;1925;2013;-2;2;64
1;72;2128;1176;947;2013;17;3;71
1;73;3075;1176;947;2013;18;3;71
1;74;4022;1176;31;2013;-1;3;71
1;75;2128;3189;1925;21;-1;2;64
1;76;4053;0;864;3210;-2;1;49
1;77;4053;0;864;296;-2;2;76
1;78;4053;0;584;296;4;3;77
1;79;4637;0;280;296;-1;3;77
1;80;4053;296;864;89;-1;2;76
1;81;4053;385;864;1684;-2;2;76
1;82;4053;385;864;1684;24;3;81
1;83;4053;2069;864;1027;-2;2;76
1;84;4053;2069;821;1027;32;3;83
1;85;4874;2069;43;1027;-1;3;83
1;86;4053;3096;864;114;-1;2;76
1;87;4917;0;1033;3210;-2;1;49
1;88;4917;0;1033;2053;-2;2;87
1;89;4917;0;992;2053;19;3;88
1;90;5909;0;41;2053;-1;3;88
1;91;4917;2053;1033;1096;-2;2;87
1;92;4917;2053;212;1096;25;3;91
1;93;5129;2053;821;1096;-2;3;91
1;94;5129;2053;821;1027;33;4;93
1;95;5129;3080;821;69;-1;4;93
1;96;4917;3149;1033;61;-1;2;87
1;97;5950;0;50;3210;-1;1;49
2;98;0;0;6000;3210;-2;0;
2;99;0;0;992;3210;-2;1;98
2;100;0;0;992;496;-2;2;99
2;101;0;0;784;496;5;3;100
2;102;784;0;208;496;-1;3;100
2;103;0;496;992;68;-1;2;99
2;104;0;564;992;496;-2;2;99
2;105;0;564;784;496;6;3;104
2;106;784;564;208;496;-1;3;104
2;107;0;1060;992;2053;-2;2;99
2;108;0;1060;992;2053;20;3;107
2;109;0;3113;992;97;-1;2;99
2;110;992;0;1488;3210;-2;1;98
2;111;992;0;1488;1218;-2;2;110
2;112;992;0;677;1218;13;3;111
2;113;1669;0;782;1218;-2;3;111
2;114;1669;0;782;122;-1;4;113
2;115;1669;122;782;1096;26;4;113
2;116;2451;0;29;1218;-1;3;111
2;117;992;1218;1488;1684;-2;2;110
2;118;992;1218;864;1684;34;3;117
2;119;1856;1218;604;1684;-2;3;117
2;120;1856;1218;604;1609;27;4;119
2;121;1856;2827;604;75;-1;4;119
2;122;2460;1218;20;1684;-1;3;117
2;123;992;2902;1488;308;-1;2;110
2;124;2480;0;3520;3210;-3;1;98
