        30       100       100
      2244        66        34         2
      1288        28        46         1
      4161        57        73         2
      3717        63        59         1
      1960        49        40         3
      2394        38        63         1
      1564        46        34         4
       891        33        27         2
      2752        64        43         4
       975        25        39         4
      1400        40        35         3
      2232        31        72         3
      1170        45        26         2
      2666        43        62         4
      3477        61        57         1
      1472        32        46         4
      1920        30        64         4
      3240        60        54         4
      1634        38        43         3
      4209        61        69         4
      2600        65        40         4
      3944        58        68         2
      2808        72        39         3
      1008        28        36         1
      2109        37        57         1
      1110        37        30         3
       728        28        26         1
      1890        63        30         4
      1440        30        48         2
      1917        71        27         1
