        30       100       100
      2080        32        65         1
      2666        43        62         1
      3408        71        48         2
      1740        60        29         2
      2550        51        50         4
      4130        70        59         2
      1980        66        30         3
      1846        26        71         2
      2479        67        37         2
      1612        52        31         3
      2508        57        44         4
      3400        68        50         1
      2010        30        67         4
      2100        50        42         1
      4071        59        69         2
      1656        36        46         2
      2091        41        51         4
      2480        62        40         4
      4158        63        66         1
      1700        34        50         3
      3726        69        54         4
      2016        28        72         1
      1419        43        33         1
      1827        63        29         3
      3162        62        51         3
      2968        56        53         2
      1066        41        26         2
      3420        57        60         1
      1485        33        45         1
      2585        55        47         1
