        30       100       100
      1914        58        33         2
      3080        56        55         1
      1148        41        28         3
      2590        70        37         3
      1548        43        36         4
      1290        30        43         2
      1295        37        35         2
      1591        43        37         3
      2457        39        63         4
      3266        71        46         4
      3087        49        63         2
      1984        64        31         3
      1534        59        26         1
      2576        46        56         3
      2655        45        59         2
      1365        35        39         3
      3128        46        68         2
      3479        71        49         2
      1820        65        28         3
      1323        27        49         3
      2485        71        35         1
      2176        68        32         3
      2196        61        36         1
      2880        48        60         4
      2613        39        67         4
       960        32        30         1
       775        31        25         3
      1872        72        26         3
      3776        59        64         3
      1680        48        35         2
