        30       100       100
      4623        67        69         4
      1650        66        25         4
      1147        31        37         4
      4464        72        62         4
      1995        57        35         3
      1755        27        65         2
      2226        42        53         4
      2499        51        49         1
      4158        63        66         4
      1740        60        29         3
      1080        36        30         4
      3965        65        61         2
      2814        67        42         2
      3105        45        69         3
      2146        29        74         1
      2030        58        35         2
      4544        71        64         2
      3355        55        61         1
      1232        28        44         2
      1302        42        31         4
      4140        60        69         4
      3660        60        61         1
      4347        63        69         4
       960        32        30         1
      4556        67        68         3
      3120        60        52         4
      4148        61        68         3
      1488        48        31         4
      3417        67        51         3
      1505        43        35         1
