        30       100       100
      1386        42        33         4
      1645        35        47         2
      3266        71        46         2
      1482        38        39         1
      2170        62        35         2
      4218        74        57         3
       837        31        27         2
      2992        68        44         1
      3795        55        69         4
      2200        40        55         2
      4964        73        68         1
      2950        59        50         1
      2520        63        40         2
       952        28        34         4
      1643        53        31         2
      3024        56        54         2
      1350        27        50         1
      2394        63        38         2
      1764        36        49         4
      2900        50        58         3
      1470        35        42         2
      3953        59        67         2
      2210        65        34         3
      4514        74        61         2
      3696        56        66         1
      1425        25        57         4
      1742        26        67         2
      3752        67        56         4
      1200        30        40         3
      1833        39        47         4
