        30       100       100
      2880        60        48         2
      1725        69        25         4
      3504        73        48         3
      2484        54        46         2
      2795        43        65         4
      3510        65        54         4
      3484        52        67         2
      4410        63        70         3
      2394        57        42         3
      1638        39        42         3
      2240        56        40         1
      3234        49        66         2
      1674        27        62         3
      3504        73        48         2
      1196        26        46         1
      3763        71        53         4
      1116        31        36         2
      3135        57        55         2
      2336        73        32         4
      4830        70        69         4
      2304        64        36         1
      1950        50        39         1
      3430        49        70         3
      2331        37        63         3
      1692        36        47         2
      4514        61        74         4
      1440        30        48         3
      2556        36        71         1
      1881        33        57         4
      4757        67        71         2
