        30       100       100
      4672        64        73         2
      2112        33        64         1
      1672        38        44         4
      1419        33        43         3
      1316        28        47         4
      3618        67        54         2
      1984        62        32         1
      3564        54        66         3
      3894        66        59         1
      2950        50        59         2
      1462        43        34         4
      2006        34        59         4
      1628        44        37         2
      3150        45        70         3
      2145        39        55         3
       957        29        33         1
      1505        43        35         1
      1800        72        25         4
      2520        72        35         4
      1634        38        43         1
      3528        72        49         3
      2442        74        33         1
      3577        73        49         2
      2479        37        67         2
      1898        26        73         1
      2015        31        65         3
      2142        34        63         4
      4810        74        65         1
      1323        49        27         3
      1216        32        38         3
