        30       100       100
      1560        40        39         1
      2623        43        61         3
      4144        74        56         2
       972        27        36         1
      1775        71        25         1
      2340        60        39         4
      3456        72        48         1
      3650        50        73         1
      2520        35        72         4
      2484        46        54         1
      1792        28        64         3
      3808        68        56         1
      1484        28        53         1
      2900        50        58         4
      3864        69        56         3
      2030        35        58         1
      2650        53        50         2
      3726        54        69         4
      4032        64        63         3
      2080        52        40         3
      3200        64        50         4
      1566        29        54         1
      2068        47        44         1
       891        33        27         4
       972        36        27         4
      4958        67        74         3
      3196        68        47         3
      1748        38        46         3
      1944        27        72         2
      4209        69        61         2
