        20       100       100
      1296        48        27         4
       532        38        14         3
       495        15        33         2
       924        21        44         3
       506        46        11         2
       525        15        35         1
      1296        36        36         1
       714        34        21         1
       308        14        22         2
       986        29        34         3
       384        12        32         4
       285        15        19         3
      1892        44        43         3
       702        39        18         1
       564        12        47         2
       484        22        22         2
       624        16        39         2
      1470        30        49         2
      1517        37        41         4
      1144        26        44         1
