        20       100       100
      2209        47        47         4
      1680        40        42         3
       874        46        19         4
       560        16        35         4
       972        36        27         1
       540        36        15         2
      1221        33        37         3
      1600        40        40         2
       266        14        19         2
       720        40        18         2
       470        10        47         1
      1134        42        27         3
       646        17        38         1
      1075        43        25         3
      1035        23        45         2
      1419        43        33         2
      1813        37        49         3
       986        29        34         4
       684        38        18         1
       280        10        28         1
