        20       100       100
       493        17        29         2
       690        46        15         4
       200        10        20         2
       774        43        18         3
       396        36        11         3
      1845        45        41         1
       722        19        38         4
       650        26        25         3
       377        13        29         4
       729        27        27         3
       168        14        12         4
       875        25        35         3
       406        14        29         3
       782        23        34         4
       989        43        23         2
       860        20        43         3
      1209        31        39         4
       336        28        12         2
       546        14        39         3
       570        38        15         3
