        20       100       100
       645        15        43         1
       666        37        18         1
       288        18        16         3
       459        17        27         3
       814        22        37         2
       722        19        38         4
       275        25        11         1
      1920        48        40         2
       552        24        23         2
      1127        49        23         3
      1012        22        46         2
       840        24        35         2
      1410        47        30         3
       198        18        11         2
       792        24        33         2
      1406        38        37         1
       240        24        10         4
       306        17        18         4
       588        28        21         3
       528        48        11         2
