        20       100       100
       475        25        19         2
       800        32        25         4
       644        28        23         1
       704        44        16         1
       432        12        36         4
       396        33        12         2
       546        42        13         4
       288        12        24         1
       598        23        26         1
      1482        39        38         2
       340        17        20         3
       360        18        20         2
      1776        37        48         1
      2160        45        48         3
       891        27        33         4
      1386        33        42         3
       609        21        29         4
       264        11        24         2
      1485        45        33         1
      1012        46        22         3
