        20       100       100
      1107        41        27         3
       484        22        22         1
       648        27        24         2
       494        13        38         3
      1890        42        45         4
       735        35        21         4
       658        47        14         1
      1080        30        36         4
       555        15        37         2
       624        26        24         4
       546        14        39         1
       510        30        17         2
       968        22        44         3
       260        26        10         2
       275        11        25         2
      1599        41        39         3
       910        35        26         2
       792        24        33         3
       204        17        12         4
       234        18        13         3
