        20       100       100
       731        43        17         4
       864        24        36         1
      1462        43        34         2
       484        22        22         4
       473        43        11         4
       285        19        15         4
       630        45        14         1
      1504        47        32         3
       378        14        27         2
       418        11        38         2
      1190        35        34         4
       621        23        27         2
      1974        47        42         1
       722        19        38         4
      1435        41        35         3
       435        29        15         4
       741        39        19         1
      1444        38        38         1
       370        10        37         3
       812        28        29         4
