        20       100       100
      1050        35        30         4
      1554        42        37         2
       486        18        27         4
       451        11        41         4
       240        16        15         4
      1584        36        44         1
      1968        48        41         3
       676        26        26         2
       836        22        38         3
       588        42        14         3
       768        16        48         2
      1247        29        43         1
       620        31        20         4
       352        32        11         2
       560        16        35         1
       846        18        47         4
      1216        32        38         3
       391        23        17         1
       680        20        34         2
       720        20        36         4
