        20       100       100
       814        22        37         1
       546        13        42         2
       705        15        47         2
       306        17        18         4
      1666        49        34         2
       462        14        33         2
       840        20        42         4
       882        42        21         1
       546        39        14         4
      2208        48        46         4
       540        20        27         3
      1040        26        40         2
       420        20        21         4
      1116        31        36         2
       882        42        21         3
      1353        41        33         4
       658        47        14         3
       594        27        22         3
      1482        39        38         4
      1140        38        30         3
