        20       100       100
      1554        37        42         1
       324        18        18         4
      1419        33        43         4
       240        24        10         2
       270        15        18         1
       884        26        34         2
      1008        24        42         2
       924        28        33         2
       238        17        14         1
      1015        35        29         3
      1488        48        31         1
      1248        32        39         1
      1320        40        33         4
       675        25        27         1
       532        19        28         3
      1104        48        23         4
       517        11        47         4
      1386        33        42         2
       558        31        18         3
      1530        45        34         1
