        20       100       100
       532        38        14         3
      1665        37        45         4
       594        18        33         3
       408        17        24         3
       588        49        12         2
      1316        47        28         4
      1364        31        44         3
       455        13        35         3
      2112        48        44         1
       817        43        19         3
       462        11        42         2
       672        28        24         3
       833        49        17         4
       828        23        36         2
       990        30        33         2
       285        19        15         4
      1156        34        34         3
       494        13        38         2
       560        35        16         3
       966        23        42         3
