        20       100       100
       988        26        38         2
       930        30        31         3
       703        19        37         1
       680        34        20         1
       540        12        45         1
       567        27        21         3
       896        28        32         3
      2070        46        45         2
      2303        49        47         1
       440        10        44         3
      1152        32        36         2
      1248        39        32         2
      1320        33        40         4
       738        18        41         4
       722        19        38         2
      1763        43        41         2
      1140        30        38         2
       300        15        20         2
       360        12        30         3
      1222        26        47         1
