1000 2000 50
100 196 1381 1
172 238 7888 1
195 521 19798 2
183 373 64052 2
183 340 152883 6
225 282 32644 2
253 353 5429 2
240 642 47017 1
233 325 280289 1
242 613 427368 1
108 282 68778 1
255 389 143866 1
255 355 29557 1
255 347 569 1
242 589 66855 1
280 680 11729 1
245 555 30192 1
233 442 37288 1
253 386 14404 1
222 659 59474 1
224 708 61366 1
271 444 153450 1
271 420 188396 1
246 320 702 1
266 284 23546 1
154 567 10544 1
374 614 117721 1
277 336 139186 1
240 664 148421 1
234 633 25149 1
219 627 44318 1
198 354 13097 1
303 648 508471 1
161 669 155526 1
195 352 26840 4
162 318 15920 2
120 328 7697 1
229 587 175965 2
96 587 1803 2
135 237 25850 1
184 587 202966 1
232 452 243807 1
149 338 1068 4
154 312 18722 4
144 579 106501 2
144 369 12106 2
166 409 202250 9
162 665 361567 2
199 367 149467 8
200 302 10478 2
