500 1000 50
47 237 287 2
59 262 8639 2
104 158 9464 1
90 212 14206 8
40 72 449 1
106 326 61672 1
43 326 12048 1
74 167 10777 6
63 118 2493 3
98 205 48936 1
58 220 20350 2
57 285 36122 2
45 188 6777 3
58 204 7678 2
68 279 59553 6
107 122 1095 2
91 208 4837 4
52 163 677 2
76 314 62270 3
75 314 46517 4
57 213 6999 2
55 231 18191 4
55 213 10239 2
46 199 31750 2
57 167 14751 2
98 200 2949 1
54 225 1779 12
53 225 1523 2
62 94 12853 2
55 94 149 1
91 185 24425 6
135 232 48108 2
117 135 4707 2
95 135 26903 2
115 258 65666 4
102 265 29567 12
77 193 16868 1
124 164 4447 5
77 126 31960 2
77 178 13343 4
114 308 53170 4
83 156 24942 2
95 213 6982 1
109 227 40672 1
123 151 19288 1
69 185 17380 18
142 185 19143 1
185 194 59310 1
185 227 77591 1
83 153 2289 2
