500 1000 50
80 272 66275 2
72 272 1414 4
72 258 28474 2
70 258 10 2
111 233 12749 2
63 230 25041 2
80 138 9898 2
67 133 341 6
79 284 18079 4
100 250 19723 1
50 148 23253 2
157 292 97927 2
134 322 20096 1
74 147 7066 1
66 217 17697 6
126 199 33106 4
80 197 33083 8
85 193 1468 6
112 184 12474 1
93 132 34713 1
81 132 2281 2
80 97 12514 2
67 70 9621 2
81 157 7460 2
144 291 14866 2
98 154 24115 2
222 312 120567 2
105 312 6983 2
63 287 18628 2
63 286 36398 2
62 285 3723 2
63 283 55420 2
125 248 14957 1
50 228 9141 10
117 133 2965 1
142 298 20020 1
133 286 14090 1
123 286 86482 1
133 268 105236 1
151 255 523 1
116 148 1017 1
111 148 870 1
106 117 1652 1
178 329 27798 1
110 372 22332 2
154 327 83478 4
188 327 56208 4
137 315 50090 2
104 315 42953 2
117 312 4513 2
