500 1000 100
126 179 8370 1
104 209 4279 1
78 209 58947 1
64 128 4157 2
127 325 40569 1
126 146 17379 1
73 217 3324 9
140 217 64161 1
171 185 26362 1
109 158 500 1
79 209 22755 3
89 151 739 1
131 160 24523 1
48 196 8950 1
122 325 16547 1
107 178 43179 2
121 336 39570 2
160 335 116951 2
76 127 14583 1
66 195 472 1
80 131 1116 1
70 291 32648 2
96 143 30872 3
105 152 9360 1
64 207 2518 2
64 198 7844 4
64 181 10437 8
64 148 14046 2
50 257 11808 6
68 221 18425 8
80 190 4513 3
79 165 20495 4
101 162 13786 2
75 161 11670 3
90 156 27565 2
91 156 10027 3
81 129 39946 2
74 295 27969 2
59 221 35398 2
101 219 42929 2
46 207 10432 2
65 205 5837 2
68 204 32032 4
65 203 31855 4
80 165 38253 3
80 135 28995 3
80 272 10484 2
72 272 6565 4
72 258 3485 2
70 258 1006 2
111 233 24150 2
63 230 5466 2
80 138 450 2
67 133 9284 6
79 284 52632 4
100 250 25975 1
50 148 1385 2
157 292 61432 2
134 322 134497 1
74 147 33562 1
66 217 5329 6
126 199 26013 4
80 197 3431 8
85 193 775 6
112 184 2321 1
93 132 7668 1
81 132 5603 2
80 97 2564 2
67 70 5111 2
81 157 412 2
144 291 14249 2
98 154 17703 2
222 312 151196 2
105 312 23209 2
63 287 10345 2
63 286 1714 2
62 285 8199 2
63 283 10684 2
125 248 2346 1
50 228 13020 10
117 133 42485 1
142 298 82364 1
133 286 39276 1
123 286 7921 1
133 268 75411 1
151 255 63935 1
116 148 1013 1
111 148 1137 1
106 117 395 1
178 329 20870 1
110 372 48087 2
154 327 48 4
188 327 33015 4
137 315 119610 2
104 315 59447 2
117 312 3619 2
204 302 89337 2
188 302 64008 2
171 302 7881 2
154 302 2050 2
