500 1000 100
120 334 47088 2
103 145 4858 6
137 334 887 4
158 333 81306 2
158 335 108871 2
140 307 1505 1
118 164 3608 2
70 118 19028 2
190 323 2532 1
208 335 4775 1
191 329 34617 2
187 329 4483 2
220 329 18471 2
146 329 1186 3
158 318 148907 2
153 312 824 2
151 301 115865 2
220 312 1585 2
112 120 6812 2
135 329 49530 4
185 324 214647 4
135 324 84892 6
135 137 38912 2
160 324 50860 6
134 190 20237 2
124 158 45823 8
167 353 2702 2
96 355 109860 2
125 308 16837 2
210 303 105942 2
144 307 7241 2
143 308 9686 2
141 185 47406 2
167 317 10396 2
147 170 28888 2
119 156 31933 2
79 152 20674 2
94 174 8302 2
108 156 7285 2
181 294 31596 2
241 345 56878 2
234 345 10605 2
233 345 9629 2
223 345 290738 2
215 325 148576 2
135 333 49835 2
190 313 20642 2
135 335 82026 4
115 148 24594 2
135 330 20938 4
135 140 6488 6
185 330 110116 2
160 330 167808 2
160 329 12743 2
160 179 54085 2
149 227 572 2
115 227 20451 2
87 152 13839 2
181 290 53692 2
185 335 3058 8
95 341 96365 2
52 115 11451 1
66 185 5632 3
85 100 15778 1
67 87 14237 1
44 62 1991 1
71 186 9108 2
106 347 7133 1
43 347 918 2
113 347 1660 1
78 211 3684 8
75 285 3868 2
104 285 38955 1
92 186 175 2
92 152 13446 2
150 186 49514 2
76 162 1839 6
79 196 1563 4
96 232 41424 2
80 266 9661 3
82 274 52981 2
82 266 6766 2
80 150 29390 6
66 231 2711 2
64 205 13628 2
67 194 3993 2
66 190 30198 2
94 215 5028 2
94 200 45401 4
96 305 314 1
84 168 19958 2
83 168 15443 2
78 277 6520 6
94 157 11457 2
95 192 34647 6
95 191 21870 4
95 215 37739 4
78 215 19776 2
79 266 25695 2
121 267 47707 1
