1000 2000 150
141 383 66904 4
133 386 93633 2
134 380 67952 2
128 482 3481 2
304 462 308625 4
119 325 16146 2
184 311 150175 2
160 309 34199 2
179 599 141714 2
213 481 173577 2
129 246 32594 6
103 414 66324 2
185 426 22577 2
102 412 82333 2
107 417 16520 2
188 376 16771 3
154 263 5744 2
203 337 75636 2
141 297 102829 2
111 507 67105 2
112 514 104238 2
84 184 29296 1
180 184 105830 1
124 467 22041 2
157 462 114414 4
123 462 16942 2
90 462 141111 2
137 304 138266 1
165 573 272733 1
91 186 23529 1
148 392 6227 6
151 174 61149 2
131 355 43251 2
224 267 77669 1
121 465 3946 2
126 465 12955 2
137 614 5941 2
166 611 106907 2
166 614 132337 2
167 614 75333 2
202 220 31387 2
97 269 49118 2
145 275 2989 1
97 362 63339 4
110 379 10150 2
119 518 69925 4
146 342 7808 6
112 212 8821 1
381 580 277829 1
164 355 13306 4
224 237 33180 1
88 263 38259 1
225 532 106820 1
86 532 9280 1
189 627 82173 4
169 629 235886 3
213 477 9364 3
150 243 58797 2
111 213 4252 1
79 408 12154 2
162 382 4240 2
116 549 86042 2
161 310 11916 1
142 423 131976 1
127 397 73896 2
147 388 64004 4
247 681 18452 1
241 475 263761 3
164 655 65395 2
164 288 57455 2
154 288 18319 1
241 342 25946 2
146 505 188710 4
143 309 23337 2
130 160 16639 2
172 172 69114 1
203 302 86852 2
261 641 326761 4
168 233 32097 2
361 557 11772 2
137 615 4427 4
135 415 29784 1
152 580 20576 2
87 425 4063 2
162 510 66116 2
126 510 144034 2
159 414 170523 2
139 599 26885 6
138 597 116515 2
151 413 472 2
181 391 287 2
151 391 33554 4
151 367 146460 5
151 274 9 2
181 252 9058 2
151 252 58536 4
105 394 6106 2
132 351 43323 1
183 322 148965 1
168 313 60784 4
160 602 15974 1
191 666 51937 2
191 621 148343 2
188 396 86818 1
188 367 3172 2
194 384 54768 1
96 130 6061 1
206 410 19259 1
246 339 30040 2
239 349 4790 2
151 374 69181 2
196 382 14012 1
151 382 47177 2
173 581 50553 2
159 389 149598 4
159 272 30008 2
190 370 96613 2
190 368 97165 2
196 511 33852 1
166 277 6387 2
210 268 149710 3
127 646 34620 4
142 374 7520 2
186 382 5548 2
117 397 66464 4
212 355 24227 1
179 314 86877 2
143 527 3685 4
125 355 24852 4
125 288 58678 4
79 188 37303 2
145 274 43232 2
88 346 1810 1
158 572 49755 2
222 600 15753 1
162 464 2594 1
247 564 215246 1
239 357 18953 1
272 354 258630 2
104 377 103115 2
171 218 29092 1
170 219 2343 1
134 281 73676 1
197 348 27081 2
261 526 28591 10
281 297 23713 1
571 713 535567 4
571 705 597068 4
585 705 1157710 1
585 672 1060790 3
