1000 2000 50
140 426 20359 3
224 681 377406 1
216 443 8100 2
216 440 6927 10
216 277 71246 2
445 654 448738 2
412 654 10733 2
345 654 277136 2
137 245 33849 2
286 689 63476 2
352 649 125653 1
478 670 65079 2
379 666 196343 2
312 354 5449 2
285 654 17246 1
278 666 31106 12
254 312 35131 2
145 224 50707 2
312 664 359239 8
238 664 27652 4
345 666 23006 2
379 682 365857 2
122 130 16291 8
360 648 433981 2
260 648 427957 2
260 645 8783 2
242 586 367918 4
313 666 6296 2
428 695 672077 6
361 695 423461 2
340 687 22501 4
238 324 84459 2
234 687 141183 2
379 687 176649 4
312 687 75750 2
312 320 165555 2
245 254 139088 2
372 643 327418 4
277 372 139711 2
243 372 10031 4
172 243 28481 2
339 643 185463 2
239 643 69785 6
472 643 26325 2
472 654 262501 2
184 227 72229 2
417 430 228221 8
380 417 190345 6
330 417 39162 34
192 194 97 2
