500 1000 100
92 322 39461 2
113 165 13938 1
105 162 16787 1
100 158 49920 2
113 155 12323 1
143 154 1154 1
97 154 2563 6
136 143 878 2
74 320 73071 8
135 162 5154 1
158 328 36976 2
160 321 54379 2
95 270 2845 2
158 183 10773 4
83 158 19331 4
144 328 26160 2
108 324 101059 2
83 155 13682 2
120 312 3946 4
60 352 11859 1
32 339 10976 1
78 156 843 1
105 127 25273 1
42 138 6091 1
234 354 162752 1
96 167 15762 1
48 167 12772 1
82 142 30430 1
67 108 6989 1
73 116 753 1
70 108 9080 1
105 216 32569 1
76 134 19777 1
73 268 10821 2
54 124 8397 2
82 106 19873 1
133 229 26926 2
71 200 1109 2
39 121 9517 1
67 279 43415 2
67 174 25937 1
64 95 46 2
58 294 6900 6
72 263 18890 2
66 149 6443 3
68 336 53716 1
96 334 33322 1
167 220 1885 1
134 357 149806 1
69 268 18259 1
80 336 16761 1
69 89 4738 1
100 186 11656 1
187 336 193510 1
152 329 4229 6
152 168 15505 2
136 168 50464 4
169 327 2872 7
136 155 11964 4
152 333 54867 6
120 328 30473 3
214 323 140550 3
168 187 11722 2
187 334 84306 8
120 334 47088 2
103 145 4858 6
137 334 887 4
158 333 81306 2
158 335 108871 2
140 307 1505 1
118 164 3608 2
70 118 19028 2
190 323 2532 1
208 335 4775 1
191 329 34617 2
187 329 4483 2
220 329 18471 2
146 329 1186 3
158 318 148907 2
153 312 824 2
151 301 115865 2
220 312 1585 2
112 120 6812 2
135 329 49530 4
185 324 214647 4
135 324 84892 6
135 137 38912 2
160 324 50860 6
134 190 20237 2
124 158 45823 8
167 353 2702 2
96 355 109860 2
125 308 16837 2
210 303 105942 2
144 307 7241 2
143 308 9686 2
141 185 47406 2
167 317 10396 2
147 170 28888 2
119 156 31933 2
