500 1000 50
56 175 8648 2
80 262 6089 2
77 242 6433 2
77 77 5442 2
96 292 3504 4
62 398 51728 4
70 261 47451 2
79 259 64204 4
108 216 55314 2
65 328 56559 4
61 287 4568 6
64 286 28375 2
143 214 16145 1
65 257 15737 2
65 254 43659 2
65 249 23920 2
48 200 2019 2
119 214 6423 1
71 284 12972 2
78 275 17165 2
69 300 34352 4
77 275 15540 2
61 275 8533 4
60 275 54233 4
90 318 377 2
77 276 16746 2
86 340 103312 2
87 340 32864 2
84 287 31126 2
84 94 1239 4
84 285 1237 2
83 285 970 2
83 94 11387 2
90 285 49136 2
90 94 262 2
94 289 9979 2
94 94 8165 2
91 94 2024 8
89 94 8289 2
89 270 47405 2
92 285 32273 4
92 94 30424 6
91 289 85708 2
92 288 35194 2
91 285 3464 2
91 290 1333 2
83 340 4089 2
85 342 70760 2
84 338 22239 2
85 340 106339 6
