1000 2000 50
386 654 16888 2
300 495 42445 2
227 300 52902 2
228 681 508906 2
484 684 50547 3
345 617 393888 2
312 340 96451 2
364 654 21891 2
300 354 77029 2
385 627 611932 1
186 664 170832 2
278 280 74323 2
278 664 615297 4
179 257 145616 4
312 674 105451 4
278 674 77764 2
345 430 94739 2
296 651 207218 2
263 345 135111 2
196 651 150412 2
345 664 462791 4
179 287 74367 2
225 505 96982 8
372 627 483307 2
369 652 595808 4
328 652 38499 2
278 364 106877 2
278 654 79216 2
281 507 12604 1
250 713 3701 2
248 310 98757 4
221 713 246167 2
216 713 391263 2
214 277 147497 2
212 727 9347 2
626 732 724449 6
247 677 508801 1
274 392 8376 1
274 347 51375 1
127 392 64579 1
109 502 130359 2
207 495 113762 1
104 133 6085 1
235 330 116648 4
302 677 97094 1
136 677 22861 1
136 335 50286 2
169 396 71816 2
167 196 26852 1
164 202 27487 1
