500 1000 150
77 339 10704 2
93 339 430 2
82 188 32419 6
87 360 49271 1
43 360 3965 1
97 289 70498 4
56 263 458 10
86 220 6709 2
115 124 15717 1
93 252 21305 1
61 121 12174 1
77 152 2269 1
87 235 31933 1
92 287 74740 3
93 283 8250 2
65 276 13942 2
50 182 26059 3
56 227 4435 2
57 225 19887 2
56 209 13293 2
138 189 31543 1
88 174 45100 1
73 167 3853 8
65 74 12966 2
61 74 14589 1
66 165 2141 4
93 194 1531 2
52 95 2296 1
76 218 10250 2
88 189 24969 4
90 167 6552 4
77 322 1977 2
51 186 6634 2
77 180 19647 8
77 146 26417 2
130 202 36840 5
94 106 1362 1
106 206 10220 1
92 184 3626 2
94 123 5102 6
77 118 21859 4
69 111 10349 1
182 250 15243 1
182 266 37843 1
141 146 18094 5
66 232 17766 2
91 286 39533 6
77 277 52176 4
84 272 13111 6
68 261 12824 2
85 223 43756 2
90 164 20325 2
92 322 19401 2
113 165 4372 1
105 162 11961 1
100 158 7789 2
113 155 4091 1
143 154 20953 1
97 154 15196 6
136 143 26909 2
74 320 9250 8
135 162 7412 1
158 328 45720 2
160 321 47740 2
95 270 78804 2
158 183 28394 4
83 158 16906 4
144 328 68 2
108 324 3783 2
83 155 58 2
120 312 41908 4
60 352 6719 1
32 339 8657 1
78 156 13924 1
105 127 280 1
42 138 3945 1
234 354 151466 1
96 167 9173 1
48 167 8496 1
82 142 374 1
67 108 18204 1
73 116 5807 1
70 108 68 1
105 216 12938 1
76 134 964 1
73 268 13021 2
54 124 22974 2
82 106 10033 1
133 229 1634 2
71 200 39263 2
39 121 1534 1
67 279 7980 2
67 174 14332 1
64 95 11675 2
58 294 33744 6
72 263 60618 2
66 149 13666 3
68 336 21615 1
96 334 1949 1
167 220 18094 1
134 357 1741 1
69 268 985 1
80 336 12117 1
69 89 404 1
100 186 9960 1
187 336 55084 1
152 329 25104 6
152 168 51323 2
136 168 3265 4
169 327 51891 7
136 155 72192 4
152 333 104416 6
120 328 67167 3
214 323 10732 3
168 187 8522 2
187 334 149086 8
120 334 6113 2
103 145 144 6
137 334 5249 4
158 333 56443 2
158 335 40657 2
140 307 432 1
118 164 3886 2
70 118 6260 2
190 323 54402 1
208 335 43509 1
191 329 12363 2
187 329 2103 2
220 329 5668 2
146 329 4164 3
158 318 1989 2
153 312 8865 2
151 301 124865 2
220 312 185695 2
112 120 5782 2
135 329 7332 4
185 324 21094 4
135 324 77654 6
135 137 65866 2
160 324 15936 6
134 190 8798 2
124 158 3795 8
167 353 12096 2
96 355 14414 2
125 308 4778 2
210 303 104078 2
144 307 114164 2
143 308 1681 2
141 185 22318 2
167 317 16479 2
