1000 2000 150
321 648 118690 6
269 381 296103 2
248 317 39094 8
335 707 241753 2
193 710 252069 2
250 617 212931 2
420 607 150956 2
289 615 59981 2
286 616 438294 2
282 370 199178 2
334 635 73643 2
295 341 16768 2
238 313 63553 2
158 305 62089 2
189 348 171507 2
217 312 57954 2
362 589 72756 2
482 690 68292 2
469 690 226641 2
467 690 214921 2
447 690 707480 2
431 650 87184 2
271 666 397424 2
380 627 160215 2
271 671 283393 4
230 297 185428 2
271 661 12571 4
271 281 25854 6
371 660 235839 2
321 660 376230 2
321 658 368148 2
321 358 122343 2
299 455 300912 2
231 455 240042 2
175 304 20352 2
362 581 166152 2
371 670 84683 8
191 682 4205 2
105 230 60251 1
132 371 12276 3
171 201 2685 1
134 174 80937 1
89 125 22676 1
142 373 34001 2
213 694 190126 1
87 694 18631 2
227 694 493369 1
157 423 34643 8
150 570 32475 2
209 570 43794 1
184 373 190088 2
185 304 54119 2
300 373 7725 2
153 324 94822 6
159 393 2899 4
192 464 42275 2
161 533 71515 3
165 549 191779 2
165 533 80200 2
161 300 16444 6
133 463 35633 2
128 411 82941 2
134 389 3595 2
132 381 58494 2
189 431 36159 2
189 400 257695 4
193 610 9726 1
168 337 118944 2
166 337 162364 2
156 555 19462 6
189 314 8981 2
191 384 11011 6
191 382 12733 4
191 430 187658 4
157 430 30892 2
158 532 90880 2
243 534 13345 1
211 328 106956 2
191 312 4353 6
163 615 145338 2
171 615 75148 4
144 194 3810 2
226 565 23619 1
87 565 18253 1
199 706 364276 6
199 329 493 4
91 191 50309 1
201 374 140650 2
201 241 76596 2
201 308 2084 2
148 441 3989 3
157 318 97433 6
213 251 62153 3
134 431 59359 2
134 438 25151 2
162 544 116482 8
168 555 2325 2
168 544 21509 2
226 672 132446 1
200 443 140771 2
226 327 24382 1
233 311 94752 4
226 284 3579 1
260 402 18552 1
125 265 25219 4
141 383 66904 4
133 386 93633 2
134 380 67952 2
128 482 3481 2
304 462 308625 4
119 325 16146 2
184 311 150175 2
160 309 34199 2
179 599 141714 2
213 481 173577 2
129 246 32594 6
103 414 66324 2
185 426 22577 2
102 412 82333 2
107 417 16520 2
188 376 16771 3
154 263 5744 2
203 337 75636 2
141 297 102829 2
111 507 67105 2
112 514 104238 2
84 184 29296 1
180 184 105830 1
124 467 22041 2
157 462 114414 4
123 462 16942 2
90 462 141111 2
137 304 138266 1
165 573 272733 1
91 186 23529 1
148 392 6227 6
151 174 61149 2
131 355 43251 2
224 267 77669 1
121 465 3946 2
126 465 12955 2
137 614 5941 2
166 611 106907 2
166 614 132337 2
167 614 75333 2
202 220 31387 2
97 269 49118 2
145 275 2989 1
97 362 63339 4
110 379 10150 2
