500 1000 50
95 184 48872 2
98 255 31818 1
83 138 5367 2
105 134 36799 3
63 323 10881 4
71 187 764 2
93 191 3134 2
58 198 20032 4
106 177 40815 1
89 157 25908 2
71 263 44410 4
62 177 23415 4
62 144 3726 4
39 94 7653 2
44 173 2992 1
79 286 7978 2
111 300 27761 1
81 232 7689 1
123 282 12338 1
119 178 6745 1
136 177 20243 2
52 188 12148 2
85 109 147 2
67 140 3609 1
98 174 40277 2
130 263 26028 10
140 148 48049 1
285 356 72182 4
285 352 340470 4
292 352 52471 1
292 336 137449 3
142 352 157992 2
139 335 1107 2
94 326 38510 5
116 267 79002 4
82 180 1173 2
193 327 5623 2
150 247 66904 2
113 150 40808 2
114 340 36981 2
242 342 123217 3
172 308 269 2
156 170 2142 2
182 327 46936 2
150 177 41929 2
192 313 231167 1
93 332 35241 2
139 140 22407 2
139 332 86037 4
89 128 5307 4
