500 1000 50
120 312 12102 4
60 352 1127 1
32 339 1490 1
78 156 111 1
105 127 18979 1
42 138 9505 1
234 354 67542 1
96 167 54224 1
48 167 2781 1
82 142 10659 1
67 108 1186 1
73 116 2919 1
70 108 15506 1
105 216 61004 1
76 134 18654 1
73 268 62901 2
54 124 5246 2
82 106 5339 1
133 229 3394 2
71 200 1827 2
39 121 5485 1
67 279 3760 2
67 174 7489 1
64 95 1597 2
58 294 12694 6
72 263 2385 2
66 149 6734 3
68 336 38060 1
96 334 14982 1
167 220 13636 1
134 357 6440 1
69 268 21857 1
80 336 2050 1
69 89 9429 1
100 186 1005 1
187 336 174939 1
152 329 44979 6
152 168 33316 2
136 168 42494 4
169 327 901 7
136 155 4936 4
152 333 48592 6
120 328 38158 3
214 323 24330 3
168 187 17515 2
187 334 125561 8
120 334 25227 2
103 145 1215 6
137 334 41978 4
158 333 13674 2
