500 1000 150
110 356 13674 2
108 356 44499 2
107 138 18210 2
106 363 5428 2
313 366 245990 6
123 338 105560 1
137 196 7356 1
137 173 30984 1
63 196 6102 1
54 251 27341 2
103 247 22075 1
52 66 11746 1
117 165 3482 4
151 338 91275 1
68 338 15069 1
68 167 9061 2
84 198 7940 2
83 98 3091 1
82 101 4850 1
74 321 2025 2
67 181 18299 2
50 98 3156 1
86 119 338 1
97 260 24699 2
91 186 20796 3
91 170 1605 6
112 141 10371 2
126 176 60888 2
120 321 60357 1
116 162 11403 1
121 306 64849 1
54 141 6484 1
127 194 48026 1
127 177 7907 1
127 173 48942 1
121 294 9363 1
140 340 82193 1
122 277 6216 1
116 221 39372 1
126 193 405 1
111 329 26489 1
112 354 52640 1
135 222 20431 1
135 210 38101 1
123 160 69906 1
133 142 8905 1
77 283 62616 1
187 307 111125 1
138 168 8674 1
120 332 70321 1
117 316 521 1
109 313 16344 1
99 177 6837 1
151 324 2884 1
80 334 5735 1
97 176 10987 4
81 159 8863 2
60 164 9927 1
114 293 22274 2
48 293 75 2
67 118 1502 1
92 293 12979 1
116 226 668 1
74 169 24368 4
77 156 32920 4
72 289 18175 2
72 184 571 2
83 204 3723 9
81 332 27911 2
99 183 2927 8
100 151 26125 2
50 114 1006 1
102 315 8176 1
51 226 3476 2
49 181 4661 2
44 184 473 2
42 185 2691 4
76 93 2649 5
76 92 23705 2
68 405 17951 1
85 85 7613 1
55 237 16281 2
47 237 27395 2
59 262 39003 2
104 158 34318 1
90 212 2880 8
40 72 2768 1
106 326 120664 1
43 326 13734 1
74 167 29784 6
63 118 14786 3
98 205 10582 1
58 220 11908 2
57 285 26391 2
45 188 13089 3
58 204 1128 2
68 279 35903 6
107 122 1687 2
91 208 16077 4
52 163 12133 2
76 314 19234 3
75 314 13710 4
57 213 5984 2
55 231 28032 4
55 213 3948 2
46 199 2119 2
57 167 14468 2
98 200 39069 1
54 225 26054 12
53 225 36249 2
62 94 3174 2
55 94 107 1
91 185 1214 6
135 232 14995 2
117 135 18536 2
95 135 23297 2
115 258 30082 4
102 265 25742 12
77 193 2219 1
124 164 29868 5
77 126 5572 2
77 178 37649 4
114 308 58370 4
83 156 21979 2
95 213 33651 1
109 227 6738 1
123 151 6038 1
69 185 33902 18
142 185 6648 1
185 194 14922 1
185 227 29782 1
83 153 260 2
109 201 30849 1
82 279 76564 2
44 189 1985 1
202 340 78079 1
162 367 35172 1
86 87 1690 6
108 170 23720 1
77 164 17673 2
50 238 75 1
106 196 4054 2
69 279 6698 5
167 368 10738 1
217 255 58935 1
102 255 10219 1
95 206 36667 1
91 95 12673 1
99 181 22694 1
79 130 28983 2
