1000 2000 50
385 665 166155 2
381 652 52463 6
374 653 25199 10
291 657 55002 4
292 657 15733 2
202 315 25954 2
291 631 255908 2
292 631 195161 1
291 618 209738 2
292 618 146769 1
328 702 409376 2
329 702 7232 1
328 357 394248 2
329 357 276123 1
314 664 57858 9
373 669 337560 1
240 620 94182 1
307 665 167349 1
308 665 283369 1
252 280 39775 2
240 615 4680 1
181 286 133929 4
311 412 33996 2
160 279 32663 2
430 448 458 2
230 328 5239 2
259 628 14739 2
234 272 10328 2
234 548 164687 2
240 670 239752 4
174 624 130483 2
214 291 23972 4
231 269 50859 2
373 670 687017 1
207 702 1949 2
330 651 778200 4
307 646 16969 10
378 664 223529 2
244 664 231343 2
244 285 40754 2
278 295 8092 2
373 646 473395 2
274 428 47370 4
249 529 280783 1
236 526 5048 1
233 526 142119 1
253 516 269977 1
256 509 451261 1
177 678 156868 6
136 501 84421 2
