500 1000 150
93 97 259 2
164 179 26764 4
137 165 13335 2
67 158 3704 4
59 174 13104 2
223 313 33567 1
162 313 38869 4
123 313 3064 1
120 323 1632 6
153 329 99645 2
120 140 21563 6
157 313 6101 3
107 170 2215 4
140 328 130420 4
131 328 115709 4
123 156 26347 2
187 313 101357 2
137 330 19597 2
120 330 38942 2
87 140 24529 8
153 334 87197 8
241 334 205 2
140 334 72988 1
173 327 137039 1
129 341 12732 2
153 328 16626 4
107 120 21925 2
177 223 85322 2
121 330 10257 2
111 163 14366 2
110 182 48700 2
195 214 105071 2
121 345 27003 2
198 218 86104 2
152 218 130 2
152 335 12539 2
103 177 1934 2
101 177 30045 2
97 335 844 4
157 323 68192 2
96 172 2414 2
159 322 185662 2
101 142 459 2
144 348 5311 2
136 159 6374 2
136 152 3712 2
120 136 41868 2
161 293 6306 2
152 332 151077 2
129 316 10410 2
98 324 12235 2
98 131 7076 2
114 145 3829 2
187 223 2524 2
178 219 18899 2
127 321 40406 2
119 331 79860 8
102 331 4780 16
137 220 29416 1
129 319 74732 1
130 158 41681 3
127 346 59449 1
100 333 4916 4
117 183 2889 2
117 171 2817 1
145 184 14159 1
122 272 17515 1
82 118 17086 2
91 183 19130 2
83 193 5102 2
65 197 6621 2
150 188 66317 2
131 317 14160 1
118 300 12746 1
106 170 13991 2
106 174 6544 1
126 182 12881 2
126 140 15558 4
157 316 120031 2
107 343 7018 2
157 333 1505 12
124 143 13269 6
107 143 2020 4
140 331 15426 2
140 326 46706 8
109 124 6238 2
124 309 86075 2
76 157 1135 4
76 240 10017 2
192 332 51101 2
190 326 25873 6
187 326 16935 10
145 328 27874 4
146 328 105398 2
101 157 2740 2
145 315 41120 2
146 315 46244 1
145 309 30418 2
146 309 124186 1
164 351 49934 3
164 178 14041 3
157 332 166451 9
186 334 115266 1
120 310 21181 1
153 332 4868 1
154 332 37388 1
120 307 13238 1
90 143 8850 4
155 206 13188 2
80 139 4615 2
215 224 50278 2
115 164 54851 2
129 314 31794 2
117 136 8778 2
117 274 48873 2
120 335 6631 4
87 312 59601 2
107 145 5557 4
115 134 2787 2
186 335 65723 1
103 351 13299 2
165 325 21774 4
153 323 2392 10
189 332 27555 2
122 332 14424 2
122 142 28100 2
139 147 15547 2
186 323 76192 2
137 214 22401 4
124 264 17670 1
118 263 22265 1
116 263 3909 1
126 258 20163 1
128 254 1588 1
88 339 4475 8
68 250 45427 2
66 234 39439 2
59 204 16425 2
53 204 23972 2
98 354 114745 2
91 359 19178 2
108 258 89204 1
141 246 1333 1
139 246 106529 5
109 170 6721 1
76 142 28371 4
115 298 6480 1
158 377 75275 1
179 206 69916 1
114 197 66 1
