500 1000 50
83 102 4632 2
156 301 51903 2
137 329 74516 2
138 329 7642 2
157 328 41859 2
157 371 4191 4
90 145 16054 2
124 335 31727 2
165 335 4831 2
153 186 735 2
173 333 129961 1
140 321 100781 1
57 278 1484 2
63 87 292 3
64 137 2336 1
98 186 16070 1
63 117 8512 1
80 329 64774 1
63 185 11296 1
71 185 42093 2
65 200 3418 2
86 180 17797 6
94 279 61580 6
80 276 31673 2
56 175 8648 2
80 262 6089 2
77 242 6433 2
77 77 5442 2
96 292 3504 4
62 398 51728 4
70 261 47451 2
79 259 64204 4
108 216 55314 2
65 328 56559 4
61 287 4568 6
64 286 28375 2
143 214 16145 1
65 257 15737 2
65 254 43659 2
65 249 23920 2
48 200 2019 2
119 214 6423 1
71 284 12972 2
78 275 17165 2
69 300 34352 4
77 275 15540 2
61 275 8533 4
60 275 54233 4
90 318 377 2
77 276 16746 2
