1000 2000 50
228 366 3003 4
227 366 31895 4
228 234 2702 4
163 706 1906 2
149 414 40555 4
149 413 162778 4
170 409 28912 6
170 408 34764 6
170 311 93092 2
148 668 41585 2
184 351 45118 6
171 351 29169 3
187 308 60388 1
199 588 294805 1
83 588 115437 1
127 558 62161 6
85 367 32463 1
166 270 29988 1
123 266 3538 2
185 551 1331 2
135 551 56855 2
187 547 11103 2
231 472 340630 1
338 670 198292 1
200 597 57157 1
187 227 105353 2
332 503 482506 1
180 437 17341 1
254 517 52763 1
227 457 153873 2
222 457 111930 2
229 451 21568 2
154 271 5359 1
105 154 30586 1
175 448 75317 4
258 570 53249 1
307 574 69256 1
307 405 42552 1
224 566 40342 2
147 804 43011 2
217 360 232159 3
292 685 46596 1
241 539 77048 1
208 681 240063 2
274 585 144871 2
196 604 210943 1
195 604 5647 1
370 664 305138 1
369 664 175015 2
280 349 6700 2
