1000 2000 150
79 408 12154 2
162 382 4240 2
116 549 86042 2
161 310 11916 1
142 423 131976 1
127 397 73896 2
147 388 64004 4
247 681 18452 1
241 475 263761 3
164 655 65395 2
164 288 57455 2
154 288 18319 1
241 342 25946 2
146 505 188710 4
143 309 23337 2
130 160 16639 2
172 172 69114 1
203 302 86852 2
261 641 326761 4
168 233 32097 2
361 557 11772 2
137 615 4427 4
135 415 29784 1
152 580 20576 2
87 425 4063 2
162 510 66116 2
126 510 144034 2
159 414 170523 2
139 599 26885 6
138 597 116515 2
151 413 472 2
181 391 287 2
151 391 33554 4
151 367 146460 5
151 274 9 2
181 252 9058 2
151 252 58536 4
105 394 6106 2
132 351 43323 1
183 322 148965 1
168 313 60784 4
160 602 15974 1
191 666 51937 2
191 621 148343 2
188 396 86818 1
188 367 3172 2
194 384 54768 1
96 130 6061 1
206 410 19259 1
246 339 30040 2
239 349 4790 2
151 374 69181 2
196 382 14012 1
151 382 47177 2
173 581 50553 2
159 389 149598 4
159 272 30008 2
190 370 96613 2
190 368 97165 2
196 511 33852 1
166 277 6387 2
210 268 149710 3
127 646 34620 4
142 374 7520 2
186 382 5548 2
117 397 66464 4
212 355 24227 1
179 314 86877 2
143 527 3685 4
125 355 24852 4
125 288 58678 4
79 188 37303 2
145 274 43232 2
88 346 1810 1
158 572 49755 2
222 600 15753 1
162 464 2594 1
247 564 215246 1
239 357 18953 1
272 354 258630 2
104 377 103115 2
171 218 29092 1
170 219 2343 1
134 281 73676 1
197 348 27081 2
261 526 28591 10
281 297 23713 1
571 713 535567 4
571 705 597068 4
585 705 1157710 1
585 672 1060790 3
285 705 339197 2
278 670 591410 2
189 652 286490 5
233 535 280207 4
165 360 123645 2
386 654 242772 2
300 495 13688 2
227 300 59407 2
228 681 111033 2
484 684 1160560 3
345 617 207733 2
312 340 24682 2
364 654 91877 2
300 354 12962 2
385 627 292696 1
186 664 314903 2
278 280 33927 2
278 664 81405 4
179 257 54383 4
312 674 63705 4
278 674 133003 2
345 430 239849 2
296 651 542335 2
263 345 165959 2
196 651 300646 2
345 664 387527 4
179 287 25984 2
225 505 156238 8
372 627 6838 2
369 652 111360 4
328 652 248151 2
278 364 172551 2
278 654 381767 2
281 507 6923 1
250 713 385114 2
248 310 20539 4
221 713 15732 2
216 713 59456 2
214 277 122982 2
212 727 98863 2
626 732 4830 6
247 677 230 1
274 392 8568 1
274 347 69259 1
127 392 130726 1
109 502 1740 2
207 495 25958 1
104 133 8754 1
235 330 108981 4
302 677 2868 1
136 677 291268 1
136 335 58447 2
169 396 1749 2
167 196 35423 1
164 202 4772 1
149 642 105120 2
135 362 55862 2
100 196 31204 1
172 238 54828 1
