500 1000 100
292 352 144727 1
292 336 101887 3
142 352 12843 2
139 335 93 2
94 326 16350 5
116 267 25641 4
82 180 11380 2
193 327 57082 2
150 247 576 2
113 150 7487 2
114 340 10084 2
242 342 162431 3
172 308 43505 2
156 170 9152 2
182 327 193799 2
150 177 89801 2
192 313 33250 1
93 332 13504 2
139 140 670 2
139 332 96507 4
89 128 33899 4
156 337 117998 4
139 337 6384 2
172 215 59897 2
148 325 38075 2
131 172 41216 2
98 325 7265 2
172 332 14381 4
89 143 27750 2
112 252 20677 8
186 313 4927 2
164 326 47708 2
139 182 17652 2
139 327 11577 2
140 253 14158 1
125 356 22095 2
124 155 255 4
110 356 9672 2
108 356 18905 2
107 138 1705 2
106 363 136020 2
313 366 318556 6
123 338 95518 1
137 196 17570 1
137 173 44158 1
63 196 2026 1
54 251 28004 2
103 247 49282 1
52 66 105 1
117 165 6303 4
151 338 8422 1
68 338 36057 1
68 167 15611 2
84 198 1041 2
83 98 3884 1
82 101 4993 1
74 321 20131 2
67 181 5210 2
50 98 9632 1
86 119 8719 1
97 260 12837 2
91 186 48383 3
91 170 19571 6
112 141 9355 2
126 176 1602 2
120 321 9832 1
116 162 20574 1
121 306 29925 1
54 141 25331 1
127 194 47227 1
127 177 43525 1
127 173 301 1
121 294 65956 1
140 340 7323 1
122 277 10266 1
116 221 12692 1
126 193 20366 1
111 329 15130 1
112 354 73529 1
135 222 19850 1
135 210 2003 1
123 160 49698 1
133 142 17152 1
77 283 40039 1
187 307 129791 1
138 168 36669 1
120 332 35738 1
117 316 109106 1
109 313 57831 1
99 177 12861 1
151 324 23465 1
80 334 9391 1
97 176 5515 4
81 159 3503 2
60 164 18984 1
114 293 46533 2
48 293 14231 2
67 118 12826 1
92 293 44985 1
116 226 18415 1
