500 1000 100
164 178 41643 3
157 332 56972 9
186 334 16809 1
120 310 12519 1
153 332 66038 1
154 332 44479 1
120 307 19234 1
90 143 186 4
155 206 27245 2
80 139 5421 2
215 224 16570 2
115 164 38827 2
129 314 108443 2
117 136 24738 2
117 274 98863 2
120 335 41833 4
87 312 23860 2
107 145 7039 4
115 134 28779 2
186 335 1896 1
103 351 48426 2
165 325 93000 4
153 323 47107 10
189 332 20732 2
122 332 5074 2
122 142 43452 2
139 147 21032 2
186 323 6542 2
137 214 16377 4
124 264 8421 1
118 263 3340 1
116 263 9922 1
126 258 51832 1
128 254 30058 1
88 339 14656 8
68 250 14163 2
66 234 7315 2
59 204 32644 2
53 204 16814 2
98 354 59829 2
91 359 14187 2
108 258 85306 1
141 246 14632 1
139 246 62032 5
109 170 1796 1
76 142 7406 4
115 298 95742 1
158 377 921 1
179 206 12003 1
114 197 2491 1
72 158 11833 1
136 340 103848 2
205 323 190754 2
167 323 150189 2
185 298 81364 2
147 217 13670 2
97 196 3528 2
101 379 2598 2
130 351 98315 2
254 327 17970 1
175 335 12381 1
185 321 142426 4
152 286 124569 3
137 229 3486 2
116 178 21728 1
65 335 9913 1
103 292 34372 1
202 326 84497 1
125 197 3513 1
116 206 19052 1
99 352 84271 3
317 329 82015 1
184 326 172817 5
62 191 150 6
62 157 16998 2
189 327 73995 2
87 248 7963 1
71 224 338 2
201 350 70178 2
136 323 13195 1
51 84 13614 1
105 130 13040 1
205 216 293 1
59 130 19382 2
128 340 7661 1
152 152 4374 2
125 126 7345 1
130 344 40064 1
100 279 9427 2
115 208 30932 2
115 125 21969 1
173 322 70282 1
103 212 5446 1
53 206 804 2
51 201 30855 2
84 84 2277 6
58 255 44968 2
52 245 14164 2
124 425 9043 1
59 265 44612 2
