500 1000 150
63 287 1550 2
63 286 30408 2
62 285 3900 2
63 283 17549 2
125 248 72850 1
50 228 10072 10
117 133 4294 1
142 298 70929 1
133 286 34999 1
123 286 5487 1
133 268 91097 1
151 255 5220 1
116 148 1770 1
111 148 23892 1
106 117 11482 1
178 329 33129 1
110 372 8895 2
154 327 70893 4
188 327 333 4
137 315 43920 2
104 315 30104 2
117 312 1547 2
204 302 18468 2
188 302 15199 2
171 302 102663 2
154 302 6813 2
121 302 41915 2
121 205 7490 2
167 202 46505 2
117 167 28184 2
104 144 17027 2
121 122 34572 8
110 306 13304 1
95 167 2954 2
78 167 15380 4
78 225 5310 2
76 306 15496 16
70 167 1489 1
100 207 9488 6
91 190 21398 2
79 140 6614 3
74 140 2396 3
70 93 5510 1
61 191 4718 2
74 324 32616 3
143 159 19241 1
159 176 14476 3
78 323 2166 4
82 292 7152 6
79 174 2299 2
79 175 763 4
76 326 16679 2
76 324 18227 4
87 110 4302 3
65 188 8214 2
65 179 7186 2
61 181 11657 2
60 181 3149 2
97 197 50944 2
89 324 24783 2
76 335 16940 1
58 147 20185 4
97 286 34572 1
96 219 34321 1
87 269 44979 2
70 121 3637 2
61 188 11009 4
37 68 42 1
62 214 1674 12
71 254 9431 2
97 201 11093 1
74 201 10496 12
67 277 25762 4
93 126 13459 2
85 243 26886 4
93 267 43305 2
95 285 8015 1
77 191 20924 14
77 141 21668 2
77 264 23247 2
268 344 281681 3
90 166 40846 3
78 221 22027 4
117 222 92056 2
77 147 716 2
77 142 13917 1
66 128 3450 1
65 287 38222 2
140 200 8895 1
133 174 85026 1
90 339 9065 2
109 348 124 4
63 291 25283 2
68 240 3518 1
45 242 5421 1
131 242 10957 1
80 244 3616 4
80 82 10507 4
80 140 9408 2
103 188 64290 3
77 256 145 1
88 256 61250 1
63 338 6075 2
104 330 12273 2
96 320 10778 3
81 237 1466 4
81 90 4490 4
63 231 23222 16
182 282 13793 2
149 182 19198 2
182 216 3939 2
182 316 2557 6
64 230 21387 2
56 179 12942 2
87 146 416 2
76 195 17951 2
63 131 39 2
56 149 10511 2
56 115 120 2
108 147 22300 2
74 198 3191 2
74 315 5987 2
62 268 21668 2
67 268 23082 2
81 268 58247 2
53 268 31152 2
81 193 11778 6
89 186 13792 2
69 181 9886 18
44 106 6889 2
44 101 1650 2
69 187 2663 30
132 143 110 1
132 180 12635 3
69 329 62568 2
63 151 2679 2
63 188 17185 6
152 153 19932 2
133 245 3189 1
134 248 31671 1
114 333 93685 1
85 198 10433 4
119 205 58212 1
151 333 135487 2
151 190 66170 4
148 152 12464 4
94 105 893 1
118 153 44206 2
151 153 74767 1
118 170 1526 2
