1000 2000 150
168 545 46856 4
136 522 161677 2
170 447 148 2
180 329 23240 2
185 645 212952 2
226 330 67600 1
210 324 119854 1
200 317 13215 2
226 311 21133 1
286 309 40787 1
194 309 20263 6
272 286 14340 2
148 641 4011 8
271 324 38915 1
316 657 659371 2
321 642 201849 2
190 541 276876 2
316 366 184570 4
166 316 46097 4
288 656 415408 2
216 648 161558 2
166 310 77572 2
241 625 5492 4
120 705 58501 1
64 678 36939 1
157 312 4832 1
210 255 96232 1
85 276 57337 1
468 709 485252 1
193 335 8374 1
97 335 6392 1
165 284 76305 1
134 217 50216 1
147 232 50642 1
140 216 12935 1
210 432 138132 1
153 269 26473 1
146 537 138786 2
108 249 36145 2
165 212 6521 1
267 459 63173 2
142 400 36488 2
79 243 4580 1
135 558 102903 2
134 348 10789 1
129 190 59504 2
117 589 154642 6
145 527 8519 2
132 298 1033 3
136 672 123270 1
193 669 17876 1
335 440 453383 1
268 715 215577 1
139 536 17308 1
160 673 171440 1
138 178 17700 1
201 372 11828 1
375 672 165260 1
304 658 477426 6
305 337 197164 2
272 337 275807 4
339 655 116944 6
272 310 23935 4
305 667 387154 2
240 657 15573 3
429 647 469240 3
337 374 166160 2
374 669 115628 8
240 669 341470 2
207 291 102871 6
274 669 87952 4
316 666 400486 2
316 671 274196 2
280 614 558574 1
237 329 42555 1
140 237 82012 2
380 647 20992 1
417 671 368076 1
383 659 39217 2
374 659 205738 2
440 659 63084 2
292 659 339918 3
316 636 184532 2
307 624 303436 2
302 602 32329 2
440 624 63613 2
224 240 21580 2
271 658 86357 4
371 648 153158 4
271 648 180551 6
271 275 886 2
321 648 118690 6
269 381 296103 2
248 317 39094 8
335 707 241753 2
193 710 252069 2
250 617 212931 2
420 607 150956 2
289 615 59981 2
286 616 438294 2
282 370 199178 2
334 635 73643 2
295 341 16768 2
238 313 63553 2
158 305 62089 2
189 348 171507 2
217 312 57954 2
362 589 72756 2
482 690 68292 2
469 690 226641 2
467 690 214921 2
447 690 707480 2
431 650 87184 2
271 666 397424 2
380 627 160215 2
271 671 283393 4
230 297 185428 2
271 661 12571 4
271 281 25854 6
371 660 235839 2
321 660 376230 2
321 658 368148 2
321 358 122343 2
299 455 300912 2
231 455 240042 2
175 304 20352 2
362 581 166152 2
371 670 84683 8
191 682 4205 2
105 230 60251 1
132 371 12276 3
171 201 2685 1
134 174 80937 1
89 125 22676 1
142 373 34001 2
213 694 190126 1
87 694 18631 2
227 694 493369 1
157 423 34643 8
150 570 32475 2
209 570 43794 1
184 373 190088 2
185 304 54119 2
300 373 7725 2
153 324 94822 6
159 393 2899 4
192 464 42275 2
161 533 71515 3
165 549 191779 2
165 533 80200 2
