500 1000 50
74 206 36287 4
85 204 19080 12
85 155 7456 2
74 334 5305 2
92 175 9986 6
85 175 2842 3
93 154 4105 1
99 294 38862 1
41 294 602 1
63 279 16490 6
42 183 6773 1
83 135 19718 1
61 133 6680 2
92 275 29544 2
67 275 9744 2
93 273 2801 2
115 236 1121 1
169 335 7373 1
100 298 8199 1
93 113 13350 2
166 251 151119 1
90 218 9213 1
127 258 39780 1
113 228 201 2
111 228 61260 2
114 225 9516 2
77 135 16750 1
52 77 7908 1
87 224 5469 4
129 285 3793 1
153 287 77199 1
153 202 27153 1
112 283 33866 2
73 402 3698 2
108 180 14736 3
146 342 138097 1
120 269 26258 1
104 340 4658 2
137 292 3646 2
98 302 14137 1
97 302 33151 1
185 332 19 1
184 332 31843 2
140 174 29102 3
140 332 27227 3
100 126 10429 2
133 326 47066 6
137 326 28359 2
190 333 71754 4
174 326 60477 2
